changeset,uid,timestamp,version,user,id
11591067,383461,2012-05-13T21:44:46Z,1,phoenix23,163504871
50936309,14293,2017-08-08T07:51:07Z,2,KindredCoda,163504873
11591067,383461,2012-05-13T21:44:46Z,1,phoenix23,163504874
11591409,383461,2012-05-13T22:37:02Z,2,phoenix23,163506899
11591067,383461,2012-05-13T22:01:49Z,1,phoenix23,163506905
11591409,383461,2012-05-13T22:36:58Z,1,phoenix23,163508393
11591409,383461,2012-05-13T22:36:58Z,1,phoenix23,163508395
11591409,383461,2012-05-13T22:36:58Z,1,phoenix23,163508397
11591409,383461,2012-05-13T22:36:58Z,1,phoenix23,163508399
15868228,181135,2013-04-26T06:02:07Z,2,Manu1400,163508401
11591409,383461,2012-05-13T22:37:41Z,2,phoenix23,163508402
11591409,383461,2012-05-13T22:36:59Z,1,phoenix23,163508403
11591409,383461,2012-05-13T22:36:59Z,1,phoenix23,163508404
11591409,383461,2012-05-13T22:36:59Z,1,phoenix23,163508405
11591409,383461,2012-05-13T22:36:59Z,1,phoenix23,163508406
11591409,383461,2012-05-13T22:36:59Z,1,phoenix23,163508407
11591409,383461,2012-05-13T22:37:00Z,1,phoenix23,163508408
11591409,383461,2012-05-13T22:37:00Z,1,phoenix23,163508409
36515452,2323512,2016-01-11T23:11:26Z,5,Brian Reavis,163508410
11591409,383461,2012-05-13T22:37:00Z,1,phoenix23,163508411
11591409,383461,2012-05-13T22:37:41Z,1,phoenix23,163508413
11592732,383461,2012-05-14T06:22:09Z,1,phoenix23,163548455
11592732,383461,2012-05-14T06:22:10Z,1,phoenix23,163548456
11592732,383461,2012-05-14T06:22:10Z,1,phoenix23,163548457
54610342,7131747,2017-12-13T23:10:43Z,2,liste,163548458
11592732,383461,2012-05-14T06:22:10Z,1,phoenix23,163548459
11592732,383461,2012-05-14T06:22:10Z,1,phoenix23,163548460
11592732,383461,2012-05-14T06:22:10Z,1,phoenix23,163548461
11592732,383461,2012-05-14T06:22:10Z,1,phoenix23,163548462
11592732,383461,2012-05-14T06:22:10Z,1,phoenix23,163548463
11592732,383461,2012-05-14T06:22:11Z,1,phoenix23,163548464
11592732,383461,2012-05-14T06:22:11Z,1,phoenix23,163548465
11601212,383461,2012-05-15T00:45:56Z,1,phoenix23,163664886
11601212,383461,2012-05-15T00:46:26Z,2,phoenix23,163664887
11601212,383461,2012-05-15T00:45:57Z,1,phoenix23,163664888
11601396,383461,2012-05-15T02:27:58Z,2,phoenix23,163664889
11601212,383461,2012-05-15T00:45:57Z,1,phoenix23,163664890
49325342,1330847,2017-06-07T06:50:30Z,3,TheDutchMan13,163664891
11601212,383461,2012-05-15T00:45:57Z,1,phoenix23,163664892
11601212,383461,2012-05-15T00:45:58Z,1,phoenix23,163664893
11601212,383461,2012-05-15T00:54:56Z,1,phoenix23,163665051
11601212,383461,2012-05-15T00:54:56Z,1,phoenix23,163665053
11601396,383461,2012-05-15T02:27:57Z,1,phoenix23,163670622
11601396,383461,2012-05-15T02:27:58Z,1,phoenix23,163670625
54610342,7131747,2017-12-13T23:10:43Z,2,liste,163672744
54610342,7131747,2017-12-13T23:10:43Z,2,liste,163672745
11601396,383461,2012-05-15T02:36:39Z,1,phoenix23,163672746
11601396,383461,2012-05-15T02:36:39Z,1,phoenix23,163672747
54610342,7131747,2017-12-13T23:10:43Z,2,liste,163672756
11601396,383461,2012-05-15T02:46:26Z,1,phoenix23,163674352
11601396,383461,2012-05-15T02:46:27Z,1,phoenix23,163674353
11601396,383461,2012-05-15T02:46:27Z,1,phoenix23,163674354
11601396,383461,2012-05-15T02:46:27Z,1,phoenix23,163674355
11601396,383461,2012-05-15T02:46:27Z,1,phoenix23,163674356
11601396,383461,2012-05-15T02:46:27Z,1,phoenix23,163674357
11601396,383461,2012-05-15T02:50:11Z,1,phoenix23,163674403
11601396,383461,2012-05-15T02:55:01Z,1,phoenix23,163674486
11601396,383461,2012-05-15T03:04:56Z,2,phoenix23,163674487
11601396,383461,2012-05-15T03:04:55Z,1,phoenix23,163674928
11601396,383461,2012-05-15T03:04:55Z,1,phoenix23,163674929
11601396,383461,2012-05-15T03:04:55Z,1,phoenix23,163674930
54722883,7131747,2017-12-18T08:17:47Z,2,liste,163674932
54722883,7131747,2017-12-18T08:17:47Z,2,liste,163675059
54722883,7131747,2017-12-18T08:17:47Z,2,liste,163675179
11601396,383461,2012-05-15T03:13:17Z,2,phoenix23,163675180
11601396,383461,2012-05-15T03:13:16Z,1,phoenix23,163675546
11601396,383461,2012-05-15T03:13:17Z,1,phoenix23,163675547
11619542,383461,2012-05-17T02:00:13Z,2,phoenix23,163881952
11619542,383461,2012-05-17T01:21:40Z,1,phoenix23,163881953
11619542,383461,2012-05-17T01:21:40Z,1,phoenix23,163881954
11619542,383461,2012-05-17T01:21:41Z,1,phoenix23,163881955
11619542,383461,2012-05-17T02:00:13Z,1,phoenix23,163886575
11619542,383461,2012-05-17T02:00:13Z,1,phoenix23,163886576
11619542,383461,2012-05-17T02:02:38Z,1,phoenix23,163887129
11629245,383461,2012-05-18T03:47:28Z,2,phoenix23,164025627
26014490,1755287,2014-10-11T22:05:49Z,2,Curt Krone,164025628
54386421,7131747,2017-12-06T00:27:58Z,2,liste,164025629
11629245,383461,2012-05-18T03:45:38Z,1,phoenix23,164025630
54391593,7131747,2017-12-06T06:38:22Z,2,liste,164025631
11629245,383461,2012-05-18T03:45:39Z,1,phoenix23,164025632
54386421,7131747,2017-12-06T00:27:58Z,3,liste,164025633
11629245,383461,2012-05-18T03:45:39Z,1,phoenix23,164025634
11629245,383461,2012-05-18T03:45:39Z,1,phoenix23,164025635
26014398,1755287,2014-10-11T21:58:47Z,2,Curt Krone,164025636
54391593,7131747,2017-12-06T06:38:22Z,2,liste,164025637
11629245,383461,2012-05-18T03:45:40Z,1,phoenix23,164025638
26014326,1755287,2014-10-11T21:54:12Z,3,Curt Krone,164025639
26014460,1755287,2014-10-11T22:03:09Z,2,Curt Krone,164025640
11667787,383461,2012-05-22T02:51:25Z,2,phoenix23,164558700
11667787,383461,2012-05-22T02:29:11Z,1,phoenix23,164558701
11667787,383461,2012-05-22T02:29:11Z,1,phoenix23,164558702
11667787,383461,2012-05-22T02:29:11Z,1,phoenix23,164558703
11667787,383461,2012-05-22T02:29:11Z,1,phoenix23,164558704
11667787,383461,2012-05-22T02:51:25Z,2,phoenix23,164558705
11667787,383461,2012-05-22T02:29:11Z,1,phoenix23,164558706
11667787,383461,2012-05-22T02:29:11Z,1,phoenix23,164558707
11667787,383461,2012-05-22T02:29:12Z,1,phoenix23,164558708
11667787,383461,2012-05-22T02:29:12Z,1,phoenix23,164558709
11667787,383461,2012-05-22T02:29:12Z,1,phoenix23,164558710
11667787,383461,2012-05-22T02:29:12Z,1,phoenix23,164558711
11667787,383461,2012-05-22T02:51:25Z,2,phoenix23,164558712
11667787,383461,2012-05-22T02:51:25Z,2,phoenix23,164558713
11667787,383461,2012-05-22T02:29:12Z,1,phoenix23,164558714
11667787,383461,2012-05-22T02:29:12Z,1,phoenix23,164558715
11667787,383461,2012-05-22T02:51:25Z,2,phoenix23,164558735
11667787,383461,2012-05-22T02:31:09Z,1,phoenix23,164558736
11667787,383461,2012-05-22T02:51:23Z,1,phoenix23,164559135
11667787,383461,2012-05-22T02:51:24Z,1,phoenix23,164559136
11667787,383461,2012-05-22T02:51:24Z,1,phoenix23,164559137
11667787,383461,2012-05-22T02:51:24Z,1,phoenix23,164559138
11667787,383461,2012-05-22T02:51:24Z,1,phoenix23,164559139
20462792,1887977,2014-02-09T17:07:33Z,3,revent,164960226
20462792,1887977,2014-02-09T17:07:33Z,3,revent,164960227
49325342,1330847,2017-06-07T06:50:30Z,2,TheDutchMan13,166517764
11897361,336460,2012-06-14T17:47:55Z,2,robgeb,167357823
25570346,665694,2014-09-21T01:39:33Z,2,aarp65,167357825
11897361,336460,2012-06-14T17:42:06Z,1,robgeb,167357827
11897361,336460,2012-06-14T17:42:06Z,1,robgeb,167357829
11897361,336460,2012-06-14T18:01:20Z,2,robgeb,167357831
11897361,336460,2012-06-14T17:42:06Z,1,robgeb,167357832
11897361,336460,2012-06-14T18:01:20Z,2,robgeb,167357833
11897361,336460,2012-06-14T17:42:07Z,1,robgeb,167357834
11897361,336460,2012-06-14T17:42:07Z,1,robgeb,167357838
11897361,336460,2012-06-14T17:42:07Z,1,robgeb,167357840
11897361,336460,2012-06-14T17:42:07Z,1,robgeb,167357842
11897361,336460,2012-06-14T17:42:07Z,1,robgeb,167357843
11897361,336460,2012-06-14T17:42:07Z,1,robgeb,167357844
11897361,336460,2012-06-14T17:42:07Z,1,robgeb,167357845
11897361,336460,2012-06-14T17:47:54Z,2,robgeb,167357846
11897361,336460,2012-06-14T17:47:54Z,2,robgeb,167357847
11897361,336460,2012-06-14T17:42:08Z,1,robgeb,167357851
11897361,336460,2012-06-14T17:47:55Z,2,robgeb,167357852
11897361,336460,2012-06-14T17:42:08Z,1,robgeb,167357854
11897361,336460,2012-06-14T17:42:08Z,1,robgeb,167357855
11897361,336460,2012-06-14T17:47:55Z,2,robgeb,167357856
11897361,336460,2012-06-14T17:42:08Z,1,robgeb,167357857
11897361,336460,2012-06-14T17:42:08Z,1,robgeb,167357858
11897361,336460,2012-06-14T17:47:55Z,2,robgeb,167357862
11897361,336460,2012-06-14T17:42:09Z,1,robgeb,167357864
11897361,336460,2012-06-14T17:42:09Z,1,robgeb,167357865
11897361,336460,2012-06-14T18:01:20Z,2,robgeb,167357866
11897361,336460,2012-06-14T17:42:09Z,1,robgeb,167357867
11897361,336460,2012-06-14T17:42:09Z,1,robgeb,167357868
11897361,336460,2012-06-14T17:47:55Z,2,robgeb,167357873
11897361,336460,2012-06-14T17:42:09Z,1,robgeb,167357876
11897361,336460,2012-06-14T17:42:09Z,1,robgeb,167357877
11897361,336460,2012-06-14T17:42:10Z,1,robgeb,167357878
11897361,336460,2012-06-14T17:47:54Z,1,robgeb,167358952
11897361,336460,2012-06-14T17:47:54Z,1,robgeb,167358953
11897361,336460,2012-06-14T17:47:54Z,1,robgeb,167358954
25570418,665694,2014-09-21T01:59:05Z,2,aarp65,167359659
11897361,336460,2012-06-14T17:54:39Z,1,robgeb,167359660
11897361,336460,2012-06-14T17:54:39Z,1,robgeb,167359662
11897361,336460,2012-06-14T17:54:39Z,1,robgeb,167359664
11897361,336460,2012-06-14T17:54:39Z,1,robgeb,167359665
11897361,336460,2012-06-14T18:01:20Z,1,robgeb,167360268
11897361,336460,2012-06-14T18:13:18Z,1,robgeb,167362122
11945106,17047,2012-06-19T07:45:20Z,1,KaiRo,168101371
11945106,17047,2012-06-19T07:45:20Z,1,KaiRo,168101372
11945106,17047,2012-06-19T07:45:20Z,1,KaiRo,168101373
11945106,17047,2012-06-19T07:45:20Z,1,KaiRo,168101374
21703141,2032478,2014-04-15T06:42:32Z,2,SarahStierch,168101375
50574944,2508151,2017-07-26T03:50:51Z,8,ridixcr,169509319
40624816,363927,2016-07-10T07:37:28Z,6,Brian H Wilson,169663155
40624816,363927,2016-07-10T07:37:28Z,6,Brian H Wilson,169663199
39127576,2323512,2016-05-05T19:06:48Z,5,Brian Reavis,169663282
38053402,355617,2016-03-25T01:30:19Z,4,pnorman,169663361
31791317,519645,2015-06-07T14:20:22Z,5,jeffmeyer,169760643
44193626,153669,2016-12-05T21:56:57Z,7,dchiles,169760645
18706020,153669,2013-11-04T03:56:33Z,4,dchiles,169760651
31791317,519645,2015-06-07T14:20:18Z,4,jeffmeyer,169760656
18009460,1616228,2013-09-24T14:35:36Z,4,flockfinder,169760657
12079827,153669,2012-07-01T18:54:38Z,1,dchiles,169760661
13023202,92274,2012-09-07T15:57:04Z,2,adjuva,170014259
40624816,363927,2016-07-10T07:37:29Z,5,Brian H Wilson,170014637
40624816,363927,2016-07-10T07:37:32Z,5,Brian H Wilson,170015124
12126426,37067,2012-07-06T04:49:32Z,2,barte,170292129
12126426,37067,2012-07-06T04:51:27Z,1,barte,170296984
13823897,169004,2012-11-10T17:55:50Z,2,oldtopos,170297019
12126426,37067,2012-07-06T04:54:44Z,1,barte,170297020
12126518,37067,2012-07-06T05:18:32Z,2,barte,170297326
12126426,37067,2012-07-06T05:02:17Z,1,barte,170297419
12126426,37067,2012-07-06T05:04:06Z,2,barte,170297420
12126426,37067,2012-07-06T05:09:25Z,1,barte,170297564
12126518,37067,2012-07-06T05:23:20Z,2,barte,170297956
12128445,545896,2012-07-06T09:46:48Z,1,s-o-f,170312512
12128445,545896,2012-07-06T09:46:50Z,1,s-o-f,170312517
12128445,545896,2012-07-06T09:46:51Z,1,s-o-f,170312523
12128445,545896,2012-07-06T09:46:51Z,1,s-o-f,170312528
12156989,37067,2012-07-09T01:02:44Z,1,barte,170681367
27284438,91499,2014-12-06T07:46:37Z,3,paulmach,170681417
25931950,933797,2014-10-08T04:43:55Z,6,oba510,170685232
12157416,711243,2012-07-09T03:01:28Z,1,Joseph Churchill,170685896
42764346,153669,2016-10-09T22:53:48Z,4,dchiles,170760118
45116142,2508151,2017-01-12T20:37:06Z,4,ridixcr,170825467
12168361,37067,2012-07-10T01:02:04Z,3,barte,170825468
15449406,1214881,2013-03-21T23:34:24Z,4,ryandrake,170825517
40624816,363927,2016-07-10T07:37:28Z,2,Brian H Wilson,170825717
12168361,37067,2012-07-10T00:53:15Z,1,barte,170825718
36515452,2323512,2016-01-11T23:11:26Z,3,Brian Reavis,170825719
36515452,2323512,2016-01-11T23:11:27Z,2,Brian Reavis,170826103
34961778,3049198,2015-10-29T22:55:11Z,2,ryanderso,170826471
44411652,123633,2016-12-15T00:38:44Z,7,stevea,170970631
12190538,37067,2012-07-11T21:20:13Z,1,barte,171137661
13823897,169004,2012-11-10T17:56:09Z,2,oldtopos,171137662
49325342,1330847,2017-06-07T06:50:31Z,3,TheDutchMan13,171137663
49325342,1330847,2017-06-07T06:50:31Z,5,TheDutchMan13,171139999
12190538,37067,2012-07-11T21:33:06Z,1,barte,171140000
12200409,37067,2012-07-12T20:51:13Z,1,barte,171273373
12201984,37067,2012-07-13T00:38:28Z,3,barte,171273374
22150968,91499,2014-05-05T17:31:33Z,7,paulmach,171273375
12200409,37067,2012-07-12T21:03:37Z,2,barte,171273633
13703876,292007,2012-10-31T19:59:20Z,3,mstriewe,171273636
12200409,37067,2012-07-12T21:03:37Z,2,barte,171273637
12200409,37067,2012-07-12T21:03:37Z,2,barte,171273638
49325342,1330847,2017-06-07T06:50:31Z,3,TheDutchMan13,171273640
49325342,1330847,2017-06-07T06:50:31Z,2,TheDutchMan13,171274073
22150968,91499,2014-05-05T17:31:33Z,3,paulmach,171299461
12203108,37067,2012-07-13T06:28:38Z,1,barte,171324248
48690196,4213591,2017-05-15T05:23:54Z,9,timmmichaud,171477279
22140185,91499,2014-05-05T05:47:26Z,4,paulmach,171555606
48690196,4213591,2017-05-15T05:23:54Z,3,timmmichaud,171556468
12221043,711243,2012-07-14T20:01:51Z,1,Joseph Churchill,171556845
12221043,711243,2012-07-14T20:06:37Z,1,Joseph Churchill,171557091
49457651,4213591,2017-06-12T06:28:47Z,3,timmmichaud,171557092
12221043,711243,2012-07-14T20:08:59Z,1,Joseph Churchill,171557154
49457651,4213591,2017-06-12T06:28:48Z,3,timmmichaud,171557473
49457651,4213591,2017-06-12T06:28:47Z,6,timmmichaud,172371550
12402311,19532,2012-07-21T07:28:52Z,1,gaku,172371745
42090211,4213591,2016-09-12T01:41:20Z,2,timmmichaud,172371746
48690196,4213591,2017-05-15T05:23:48Z,3,timmmichaud,172371747
36209349,3346582,2015-12-28T00:29:23Z,2,GigglingMapper,172371748
12439474,236172,2012-07-22T20:15:24Z,1,saikofish,172574376
21738274,2032478,2014-04-16T21:10:05Z,3,SarahStierch,172574378
12439474,236172,2012-07-22T20:15:24Z,1,saikofish,172574380
22573847,2032478,2014-05-27T00:19:39Z,2,SarahStierch,172574382
12439474,236172,2012-07-22T20:15:25Z,1,saikofish,172574383
33550433,436419,2015-08-24T15:58:59Z,3,wvdp,172574384
12439474,236172,2012-07-22T20:15:25Z,1,saikofish,172574385
12439474,236172,2012-07-22T20:15:25Z,1,saikofish,172574386
12439474,236172,2012-07-22T20:15:25Z,1,saikofish,172574387
12439474,236172,2012-07-22T20:15:25Z,1,saikofish,172574388
12439474,236172,2012-07-22T20:15:25Z,1,saikofish,172574389
12439474,236172,2012-07-22T20:15:26Z,1,saikofish,172574392
12439474,236172,2012-07-22T20:15:26Z,1,saikofish,172574393
12439474,236172,2012-07-22T20:15:26Z,1,saikofish,172574395
12439474,236172,2012-07-22T20:15:26Z,1,saikofish,172574396
12439474,236172,2012-07-22T20:15:26Z,1,saikofish,172574398
12439474,236172,2012-07-22T20:15:26Z,1,saikofish,172574400
12439474,236172,2012-07-22T20:15:26Z,1,saikofish,172574401
12439474,236172,2012-07-22T20:15:26Z,1,saikofish,172574402
12439474,236172,2012-07-22T20:15:27Z,1,saikofish,172574404
12439474,236172,2012-07-22T20:15:27Z,1,saikofish,172574405
52779591,91499,2017-10-10T06:10:12Z,2,paulmach,172589000
52257584,6161167,2017-09-21T21:11:43Z,2,worace,172589222
52779591,91499,2017-10-10T06:10:12Z,2,paulmach,172589223
21675691,24247,2014-04-13T22:25:59Z,4,Vlad,172591618
30150776,1836535,2015-04-11T20:04:22Z,10,GITNE,172594371
25968908,436419,2014-10-09T19:55:48Z,4,wvdp,172596488
12542018,37067,2012-07-29T23:30:16Z,1,barte,173542227
36515452,2323512,2016-01-11T23:11:25Z,3,Brian Reavis,173543171
49329395,1886770,2017-06-07T08:52:12Z,13,BHSPitMonkey,173543172
14231126,25996,2012-12-10T20:50:47Z,2,pingoo,173728741
39718901,550560,2016-06-01T20:00:44Z,3,Seandebasti,173728742
51684474,355242,2017-09-03T05:11:37Z,4,Bryce C Nesbitt,173800132
44193203,153669,2016-12-05T21:36:07Z,5,dchiles,173879464
49325342,1330847,2017-06-07T06:50:32Z,3,TheDutchMan13,173882752
12569537,67236,2012-08-01T04:50:38Z,1,jfire,173882753
31800169,153669,2015-06-07T21:02:28Z,4,dchiles,173882946
30700097,2883452,2015-05-01T18:36:14Z,2,vbgt,174215001
49325342,1330847,2017-06-07T06:50:32Z,4,TheDutchMan13,174215004
24625164,1519895,2014-08-08T22:22:26Z,2,GwennDragon,174215011
16579096,67236,2013-06-16T17:41:14Z,2,jfire,174215135
49659047,5677293,2017-06-19T07:39:56Z,8,bhavana naga,174948417
13449097,207745,2012-10-11T02:24:37Z,2,NE2,174948421
49325342,1330847,2017-06-07T06:50:32Z,3,TheDutchMan13,174948427
12647881,92286,2012-08-07T16:53:45Z,1,Paul Johnson,174948428
13449097,207745,2012-10-11T02:45:54Z,3,NE2,174948429
35133599,131996,2015-11-06T19:29:12Z,4,nvk,177121377
12873638,355242,2012-08-27T00:56:35Z,1,Bryce C Nesbitt,178089730
35203320,3211395,2015-11-09T21:58:01Z,2,shelt,178089732
12873638,355242,2012-08-27T00:56:35Z,1,Bryce C Nesbitt,178089733
12873638,355242,2012-08-27T00:56:35Z,1,Bryce C Nesbitt,178089734
34022739,165,2015-09-14T15:08:57Z,5,Richard,178089834
47647845,14293,2017-04-11T07:26:26Z,3,KindredCoda,178090071
47581527,14293,2017-04-08T23:49:02Z,2,KindredCoda,178234042
36496205,3272286,2016-01-11T05:59:48Z,2,manings,178352226
12934525,311824,2012-08-31T18:44:56Z,1,Greg222,178848639
16579096,67236,2013-06-16T17:41:12Z,2,jfire,179076470
12970198,462373,2012-09-03T16:59:43Z,1,Davidazus,179315491
12998508,330773,2012-09-05T16:38:52Z,1,Roadrunner21,179652759
49719718,5677293,2017-06-21T12:43:01Z,2,bhavana naga,179652760
13006212,227924,2012-09-06T07:20:49Z,1,SamatJain,179743762
13006212,227924,2012-09-06T07:20:49Z,1,SamatJain,179743763
13040155,462373,2012-09-09T03:47:57Z,1,Davidazus,180200953
15533738,239998,2013-03-29T04:49:34Z,2,Sundance,180200954
13040155,462373,2012-09-09T03:47:57Z,1,Davidazus,180200955
13040155,462373,2012-09-09T03:47:57Z,1,Davidazus,180200956
32057406,1240849,2015-06-18T17:52:10Z,4,ediyes,180346477
36945079,1836535,2016-02-01T20:25:36Z,5,GITNE,180346761
36170730,402624,2015-12-26T06:12:43Z,3,bdiscoe,180494382
13076246,37644,2012-09-11T22:19:42Z,1,Steve145,180633384
31800169,153669,2015-06-07T21:02:32Z,2,dchiles,181631615
41417916,594525,2016-08-12T20:09:11Z,2,esuor,181709582
41417916,594525,2016-08-12T20:19:02Z,4,esuor,181709608
41417916,594525,2016-08-12T20:19:02Z,2,esuor,181709623
41417916,594525,2016-08-12T20:19:03Z,2,esuor,181709635
13238111,32952,2012-09-24T19:35:59Z,1,DennisL,182749905
13238111,32952,2012-09-24T19:36:00Z,1,DennisL,182749906
13276730,121241,2012-09-27T19:34:58Z,1,zephyr,183206639
13276730,121241,2012-09-27T19:34:59Z,1,zephyr,183206642
13276730,121241,2012-09-27T19:34:59Z,1,zephyr,183206645
13276730,121241,2012-09-27T19:35:00Z,1,zephyr,183206650
13276730,121241,2012-09-27T19:35:01Z,1,zephyr,183206654
13276730,121241,2012-09-27T19:35:02Z,1,zephyr,183206656
13276730,121241,2012-09-27T19:35:02Z,1,zephyr,183206660
13276730,121241,2012-09-27T19:35:03Z,1,zephyr,183206666
13276730,121241,2012-09-27T19:35:03Z,1,zephyr,183206669
13276730,121241,2012-09-27T19:35:07Z,1,zephyr,183206685
13276730,121241,2012-09-27T19:35:09Z,1,zephyr,183206695
41417916,594525,2016-08-12T20:19:02Z,2,esuor,183206702
41417916,594525,2016-08-12T20:19:02Z,2,esuor,183206703
41417916,594525,2016-08-12T20:19:02Z,2,esuor,183206704
41417916,594525,2016-08-12T20:19:02Z,2,esuor,183206706
41415056,594525,2016-08-12T17:41:26Z,2,esuor,183206710
43661491,4847481,2016-11-15T05:50:04Z,4,PatrickYo,183206714
54287643,7131747,2017-12-03T03:17:02Z,2,liste,183246812
49744221,5677293,2017-06-22T11:31:37Z,3,bhavana naga,183248248
49325342,1330847,2017-06-07T06:50:33Z,7,TheDutchMan13,183248258
53544581,5623648,2017-11-06T04:29:18Z,4,ranjithjoy,183248303
49762835,5659851,2017-06-23T06:59:31Z,2,marthaleena,183384381
49762835,5659851,2017-06-23T06:59:31Z,2,marthaleena,183384591
13292086,931346,2012-09-29T03:50:44Z,1,Omega-Pet,183384624
29482437,28775,2015-03-14T23:00:27Z,3,StellanL,183384691
13292247,931346,2012-09-29T04:30:44Z,1,Omega-Pet,183385550
16203153,643201,2013-05-20T06:24:21Z,2,lbacud,183387216
13292423,931346,2012-09-29T05:50:43Z,1,Omega-Pet,183387796
54751643,7131747,2017-12-19T08:07:16Z,3,liste,183387812
54751695,7131747,2017-12-19T08:10:03Z,3,liste,183387815
17510607,322034,2013-08-26T06:30:21Z,2,jknewl,183388263
17031129,67236,2013-07-21T05:04:51Z,2,jfire,183521007
36563457,67236,2016-01-14T04:24:49Z,2,jfire,183521008
13304100,67236,2012-09-30T02:45:58Z,1,jfire,183521009
13304100,67236,2012-09-30T02:45:58Z,1,jfire,183521010
13304677,67236,2012-09-30T05:39:43Z,1,jfire,183526122
49744221,5677293,2017-06-22T11:31:37Z,5,bhavana naga,183934279
54500532,5355691,2017-12-10T01:58:52Z,8,emeryradio,183934280
49325342,1330847,2017-06-07T06:50:35Z,3,TheDutchMan13,184364563
21161171,153669,2014-03-17T19:16:10Z,3,dchiles,184505649
36582754,1836535,2016-01-14T23:24:10Z,3,GITNE,184505651
49735580,5677293,2017-06-22T05:25:39Z,5,bhavana naga,184505653
51564371,202256,2017-08-30T06:56:55Z,3,Telecas,184505655
49735277,5677293,2017-06-22T04:58:45Z,6,bhavana naga,184505657
51560485,318696,2017-08-30T01:48:25Z,4,n76,184505664
51560485,318696,2017-08-30T01:48:25Z,10,n76,184505667
37129803,1836535,2016-02-10T17:19:10Z,5,GITNE,184505680
50458880,1597155,2017-07-21T13:17:52Z,4,poornibadrinath,184505681
37129803,1836535,2016-02-10T17:19:09Z,5,GITNE,184505682
37135885,1836535,2016-02-10T22:15:44Z,3,GITNE,184505687
19649502,1329572,2013-12-26T19:03:27Z,4,michael colvin,184538423
13393607,144449,2012-10-07T06:14:52Z,1,mpetrotta,184538424
54287472,7131747,2017-12-03T03:01:32Z,2,liste,184538425
55176424,4540953,2018-01-05T04:25:54Z,17,Adamant1,184573421
49690463,4647004,2017-06-20T11:18:24Z,6,Bhojaraj,185016911
13437558,933797,2012-10-10T08:11:58Z,1,oba510,185040399
13437558,933797,2012-10-10T08:11:59Z,1,oba510,185040400
13437558,933797,2012-10-10T08:11:59Z,1,oba510,185040401
13437558,933797,2012-10-10T08:11:59Z,1,oba510,185040402
13437558,933797,2012-10-10T08:11:59Z,1,oba510,185040403
13437558,933797,2012-10-10T08:11:59Z,1,oba510,185040404
43092925,670691,2016-10-23T04:00:22Z,4,Harry Cutts,185040405
43092029,670691,2016-10-23T01:34:09Z,3,Harry Cutts,185040406
43092029,670691,2016-10-23T01:34:09Z,3,Harry Cutts,185040407
13437558,933797,2012-10-10T08:11:59Z,1,oba510,185040408
43092029,670691,2016-10-23T01:34:09Z,3,Harry Cutts,185040409
43092925,670691,2016-10-23T04:00:22Z,2,Harry Cutts,185040410
13454379,28775,2012-10-11T13:59:12Z,1,StellanL,185287707
13454379,28775,2012-10-11T14:11:25Z,1,StellanL,185289431
49325342,1330847,2017-06-07T06:50:37Z,4,TheDutchMan13,185291512
47946526,4224929,2017-04-19T17:30:43Z,7,mcmm,185291513
13458305,28775,2012-10-11T18:59:06Z,1,StellanL,185324438
15533738,239998,2013-03-29T04:49:29Z,2,Sundance,185324440
49325342,1330847,2017-06-07T06:50:37Z,2,TheDutchMan13,185382199
27191852,91499,2014-12-03T01:30:36Z,2,paulmach,186354087
49767328,4647004,2017-06-23T10:30:00Z,5,Bhojaraj,186406400
51560485,318696,2017-08-30T01:48:33Z,2,n76,186406403
13538695,207745,2012-10-17T23:48:00Z,1,NE2,186406404
24711549,1519895,2014-08-12T21:20:08Z,2,GwennDragon,186406405
51560485,318696,2017-08-30T01:48:34Z,3,n76,186406406
51560485,318696,2017-08-30T01:48:34Z,2,n76,186406407
49325342,1330847,2017-06-07T06:50:38Z,2,TheDutchMan13,186406408
49325342,1330847,2017-06-07T06:50:38Z,5,TheDutchMan13,186406410
54450827,33757,2017-12-08T07:00:51Z,4,Minh Nguyen,186406411
52621685,4647004,2017-10-04T10:58:14Z,4,Bhojaraj,186406412
36859986,2512300,2016-01-28T16:13:57Z,3,samely,186406413
13538695,207745,2012-10-17T23:48:04Z,1,NE2,186406414
54450620,33757,2017-12-08T06:45:40Z,4,Minh Nguyen,186406415
37018234,1836535,2016-02-05T12:20:02Z,4,GITNE,186406416
36726367,1240849,2016-01-21T18:55:20Z,2,ediyes,186406417
49113102,14293,2017-05-30T19:34:24Z,5,KindredCoda,186406547
49263804,14293,2017-06-05T09:27:16Z,2,KindredCoda,186406548
13538695,207745,2012-10-17T23:53:01Z,1,NE2,186406549
21847154,153669,2014-04-21T19:41:45Z,2,dchiles,186406550
49325342,1330847,2017-06-07T06:50:39Z,4,TheDutchMan13,186409208
24033051,671338,2014-07-08T19:38:32Z,2,PDelahanty,186409216
49325342,1330847,2017-06-07T06:50:39Z,7,TheDutchMan13,186409221
49690463,4647004,2017-06-20T11:18:25Z,4,Bhojaraj,186409229
49717418,5677293,2017-06-21T11:02:57Z,5,bhavana naga,186409230
51560485,318696,2017-08-30T01:48:34Z,3,n76,186409231
51560485,318696,2017-08-30T01:48:35Z,5,n76,186409232
51560485,318696,2017-08-30T01:48:35Z,4,n76,186409234
51560485,318696,2017-08-30T01:48:36Z,3,n76,186409235
